Year,Round,RaceName,Driver,Team,FinishPosition,GridPosition,Points,Status,Laps,QualiPosition,AvgLapTime,Finished,Driver_encoded,Team_encoded,Circuit_encoded,Driver_Avg_Position_Last5,Driver_Avg_Position_Last3,Team_Avg_Position_Last5,Driver_Finish_Rate,Driver_Circuit_Avg,Team_Circuit_Avg,Quali_Grid_Diff,Quali_vs_Teammate,Race_Number_In_Season,Driver_Race_Count,Team_Championship_Points
2021,19,São Paulo Grand Prix,LAT,Williams,16.0,16.0,0.0,+1 Lap,70.0,17.0,76.28573770491805,0,15,15,26,15.8,16.333333333333332,15.0,0.3,10.488898563343492,13.0,1.0,-0.5,19,19,23.0
2021,19,São Paulo Grand Prix,MAZ,Haas F1 Team,17.0,19.0,0.0,+2 Laps,69.0,20.0,77.56770967741934,0,20,8,26,17.8,18.333333333333332,18.0,0.1,10.488898563343492,10.488898563343492,1.0,0.5,19,19,0.0
2021,19,São Paulo Grand Prix,MSC,Haas F1 Team,18.0,18.0,0.0,+2 Laps,69.0,19.0,76.91961666666667,0,21,8,26,17.8,18.0,17.4,0.2,10.488898563343492,17.0,1.0,-0.5,19,19,0.0
2021,19,São Paulo Grand Prix,RIC,McLaren,19.0,11.0,0.0,Power loss,49.0,9.0,76.21965853658537,0,27,10,26,7.0,10.0,9.0,0.6,10.488898563343492,10.0,-2.0,0.5,19,19,255.0
2021,19,São Paulo Grand Prix,STR,Aston Martin,20.0,14.0,0.0,Collision damage,47.0,16.0,77.60980487804879,0,31,4,26,10.6,11.666666666666666,10.8,0.5,10.488898563343492,11.0,2.0,2.0,19,19,68.0
2021,20,Qatar Grand Prix,HAM,Mercedes,1.0,1.0,25.0,Finished,57.0,1.0,87.86135185185186,1,12,11,20,2.2,1.6666666666666667,5.4,0.9,10.488898563343492,10.488898563343492,0.0,-1.0,20,20,537.5
2021,20,Qatar Grand Prix,VER,Red Bull Racing,2.0,7.0,19.0,Finished,57.0,2.0,87.62935849056603,1,33,14,20,1.6,1.3333333333333333,2.6,0.8,10.488898563343492,10.488898563343492,-5.0,-4.5,20,20,534.5
2021,20,Qatar Grand Prix,ALO,Alpine,3.0,3.0,15.0,Finished,57.0,5.0,89.25989090909091,1,1,3,20,11.6,12.0,11.6,0.5,10.488898563343492,10.488898563343492,2.0,-2.0,20,20,137.0
2021,20,Qatar Grand Prix,PER,Red Bull Racing,4.0,11.0,12.0,Finished,57.0,11.0,89.01064814814815,1,24,14,20,4.4,3.3333333333333335,2.4,0.7,10.488898563343492,2.0,0.0,4.5,20,20,534.5
2021,20,Qatar Grand Prix,OCO,Alpine,5.0,9.0,10.0,Finished,57.0,9.0,89.61667272727271,1,23,3,20,12.8,13.333333333333334,8.4,0.4,10.488898563343492,3.0,0.0,2.0,20,20,137.0
2021,20,Qatar Grand Prix,STR,Aston Martin,6.0,12.0,8.0,Finished,57.0,12.0,89.61558181818184,1,31,4,20,13.2,15.333333333333334,12.8,0.5,10.488898563343492,10.488898563343492,0.0,1.0,20,20,77.0
2021,20,Qatar Grand Prix,SAI,Ferrari,7.0,5.0,6.0,Finished,57.0,7.0,89.67852727272727,1,29,7,20,6.0,6.333333333333333,5.8,0.8,10.488898563343492,10.488898563343492,2.0,-3.0,20,20,296.5
2021,20,Qatar Grand Prix,LEC,Ferrari,8.0,13.0,4.0,Finished,57.0,13.0,89.62103636363636,1,17,7,20,6.6,4.666666666666667,5.8,0.7,10.488898563343492,7.0,0.0,3.0,20,20,296.5
2021,20,Qatar Grand Prix,NOR,McLaren,9.0,4.0,2.0,+1 Lap,56.0,6.0,89.44516981132075,0,22,10,20,8.4,9.333333333333334,11.8,0.6,10.488898563343492,10.488898563343492,2.0,-4.0,20,20,257.0
2021,20,Qatar Grand Prix,VET,Aston Martin,10.0,10.0,1.0,+1 Lap,56.0,10.0,89.89672222222222,0,34,4,20,11.6,9.333333333333334,11.6,0.2,10.488898563343492,6.0,0.0,-1.0,20,20,77.0
2021,20,Qatar Grand Prix,GAS,AlphaTauri,11.0,2.0,0.0,+1 Lap,56.0,4.0,89.5689245283019,0,9,2,20,10.0,10.333333333333334,13.2,0.5,10.488898563343492,10.488898563343492,2.0,-2.0,20,20,112.0
2021,20,Qatar Grand Prix,RIC,McLaren,12.0,14.0,0.0,+1 Lap,56.0,14.0,90.76005454545454,0,27,10,20,10.6,12.0,12.0,0.5,10.488898563343492,9.0,0.0,4.0,20,20,257.0
2021,20,Qatar Grand Prix,TSU,AlphaTauri,13.0,8.0,0.0,+1 Lap,56.0,8.0,90.33579629629628,0,32,2,20,15.0,14.666666666666666,11.4,0.3,10.488898563343492,11.0,0.0,2.0,20,20,112.0
2021,20,Qatar Grand Prix,RAI,Alfa Romeo Racing,14.0,16.0,0.0,+1 Lap,56.0,16.0,90.41853703703704,0,26,1,20,10.6,11.0,11.6,0.2,10.488898563343492,10.488898563343492,0.0,-1.0,20,18,11.0
2021,20,Qatar Grand Prix,GIO,Alfa Romeo Racing,15.0,18.0,0.0,+1 Lap,56.0,18.0,90.50215094339622,0,10,1,20,12.6,12.0,11.8,0.2,10.488898563343492,14.0,0.0,1.0,20,20,11.0
2021,20,Qatar Grand Prix,MSC,Haas F1 Team,16.0,19.0,0.0,+1 Lap,56.0,19.0,91.26212727272728,0,21,8,20,18.4,17.666666666666668,17.8,0.2,10.488898563343492,10.488898563343492,0.0,-0.5,20,20,0.0
2021,20,Qatar Grand Prix,RUS,Williams,17.0,15.0,0.0,+2 Laps,55.0,15.0,91.06318867924529,0,28,15,20,13.6,14.333333333333334,15.4,0.4,10.488898563343492,10.488898563343492,0.0,-1.0,20,20,23.0
2021,20,Qatar Grand Prix,MAZ,Haas F1 Team,18.0,20.0,0.0,+2 Laps,55.0,20.0,92.49170370370372,0,20,8,20,18.0,17.333333333333332,17.6,0.1,10.488898563343492,16.0,0.0,0.5,20,20,0.0
2021,20,Qatar Grand Prix,LAT,Williams,19.0,17.0,0.0,Puncture,50.0,17.0,90.79848979591836,0,15,15,20,16.8,16.0,15.8,0.3,10.488898563343492,17.0,0.0,1.0,20,20,23.0
2021,20,Qatar Grand Prix,BOT,Mercedes,20.0,6.0,0.0,Damage,48.0,3.0,89.53842553191488,0,5,11,20,6.0,8.0,4.4,0.8,10.488898563343492,1.0,-3.0,1.0,20,20,537.5
2021,21,Saudi Arabian Grand Prix,HAM,Mercedes,1.0,1.0,26.0,Finished,50.0,1.0,93.85615789473684,1,12,11,22,2.2,1.3333333333333333,8.0,0.9,10.488898563343492,10.488898563343492,0.0,-0.5,21,21,578.5
2021,21,Saudi Arabian Grand Prix,VER,Red Bull Racing,2.0,3.0,18.0,Finished,50.0,3.0,94.1155,1,33,14,22,1.6,1.6666666666666667,3.0,0.9,10.488898563343492,10.488898563343492,0.0,-1.0,21,21,552.5
2021,21,Saudi Arabian Grand Prix,BOT,Mercedes,3.0,2.0,15.0,Finished,50.0,2.0,94.70676315789473,1,5,11,22,9.0,12.666666666666666,5.2,0.7,10.488898563343492,1.0,0.0,0.5,21,21,578.5
2021,21,Saudi Arabian Grand Prix,OCO,Alpine,4.0,9.0,12.0,Finished,50.0,9.0,95.71289743589745,1,23,3,22,11.0,8.666666666666666,7.6,0.4,10.488898563343492,10.488898563343492,0.0,-2.0,21,21,149.0
2021,21,Saudi Arabian Grand Prix,RIC,McLaren,5.0,11.0,10.0,Finished,50.0,11.0,95.54373684210526,1,27,10,22,12.2,14.333333333333334,12.4,0.4,10.488898563343492,10.488898563343492,0.0,2.0,21,21,268.0
2021,21,Saudi Arabian Grand Prix,GAS,AlphaTauri,6.0,6.0,8.0,Finished,50.0,6.0,95.60694736842105,1,9,2,22,9.6,7.333333333333333,13.2,0.4,10.488898563343492,10.488898563343492,0.0,-1.0,21,21,120.0
2021,21,Saudi Arabian Grand Prix,LEC,Ferrari,7.0,4.0,6.0,Finished,50.0,4.0,94.24869444444444,1,17,7,22,5.2,6.0,6.4,0.7,10.488898563343492,10.488898563343492,0.0,-5.5,21,21,306.5
2021,21,Saudi Arabian Grand Prix,SAI,Ferrari,8.0,15.0,4.0,Finished,50.0,15.0,95.24410810810812,1,29,7,22,6.8,6.333333333333333,6.6,0.8,10.488898563343492,7.0,0.0,5.5,21,21,306.5
2021,21,Saudi Arabian Grand Prix,GIO,Alfa Romeo Racing,9.0,10.0,2.0,Finished,50.0,10.0,96.06434210526317,1,10,1,22,12.4,13.333333333333334,13.2,0.2,10.488898563343492,10.488898563343492,0.0,-1.0,21,21,13.0
2021,21,Saudi Arabian Grand Prix,NOR,McLaren,10.0,7.0,1.0,Finished,50.0,7.0,95.36848648648647,1,22,10,22,8.8,9.666666666666666,11.0,0.5,10.488898563343492,5.0,0.0,-2.0,21,21,268.0
2021,21,Saudi Arabian Grand Prix,STR,Aston Martin,11.0,18.0,0.0,Finished,50.0,18.0,96.45940540540542,1,31,4,22,12.2,13.333333333333334,12.2,0.5,10.488898563343492,10.488898563343492,0.0,0.5,21,21,77.0
2021,21,Saudi Arabian Grand Prix,LAT,Williams,12.0,16.0,0.0,Finished,50.0,16.0,97.23447368421051,1,15,15,22,16.8,17.333333333333332,16.4,0.3,10.488898563343492,10.488898563343492,0.0,1.0,21,21,23.0
2021,21,Saudi Arabian Grand Prix,ALO,Alpine,13.0,13.0,0.0,+1 Lap,49.0,13.0,97.62964864864864,0,1,3,22,11.0,7.0,5.8,0.5,10.488898563343492,4.0,0.0,2.0,21,21,149.0
2021,21,Saudi Arabian Grand Prix,TSU,AlphaTauri,14.0,8.0,0.0,+1 Lap,49.0,8.0,95.66433333333332,0,32,2,22,14.2,16.0,10.4,0.2,10.488898563343492,6.0,0.0,1.0,21,21,120.0
2021,21,Saudi Arabian Grand Prix,RAI,Alfa Romeo Racing,15.0,12.0,0.0,+1 Lap,49.0,12.0,96.94394444444444,0,26,1,22,11.8,11.333333333333334,12.8,0.2,10.488898563343492,9.0,0.0,1.0,21,19,13.0
2021,21,Saudi Arabian Grand Prix,VET,Aston Martin,16.0,17.0,0.0,Collision damage,44.0,17.0,98.03565625,0,34,4,22,11.2,9.333333333333334,11.6,0.2,10.488898563343492,11.0,0.0,-0.5,21,21,77.0
2021,21,Saudi Arabian Grand Prix,PER,Red Bull Racing,17.0,5.0,0.0,Collision,14.0,5.0,95.059,0,24,14,22,3.4,3.6666666666666665,2.8,0.8,10.488898563343492,2.0,0.0,1.0,21,21,552.5
2021,21,Saudi Arabian Grand Prix,MAZ,Haas F1 Team,18.0,20.0,0.0,Collision,14.0,20.0,100.47988888888888,0,20,8,22,18.0,17.666666666666668,17.6,0.1,10.488898563343492,10.488898563343492,0.0,0.5,21,21,0.0
2021,21,Saudi Arabian Grand Prix,RUS,Williams,19.0,14.0,0.0,Collision,14.0,14.0,98.80911111111112,0,28,15,22,15.0,15.333333333333334,15.4,0.4,10.488898563343492,12.0,0.0,-1.0,21,21,23.0
2021,21,Saudi Arabian Grand Prix,MSC,Haas F1 Team,20.0,19.0,0.0,Accident,8.0,19.0,98.543,0,21,8,22,17.6,17.666666666666668,17.4,0.2,10.488898563343492,18.0,0.0,-0.5,21,21,0.0
2021,22,Abu Dhabi Grand Prix,VER,Red Bull Racing,1.0,1.0,26.0,Finished,58.0,1.0,88.60296153846156,1,33,14,0,1.6,2.0,5.8,0.9,10.488898563343492,10.488898563343492,0.0,-1.5,22,22,578.5
2021,22,Abu Dhabi Grand Prix,HAM,Mercedes,2.0,2.0,18.0,Finished,58.0,2.0,88.56815384615382,1,12,11,0,1.4,1.0,5.6,0.9,10.488898563343492,10.488898563343492,0.0,-2.0,22,22,604.5
2021,22,Abu Dhabi Grand Prix,SAI,Ferrari,3.0,5.0,15.0,Finished,58.0,5.0,90.04207692307692,1,29,7,0,6.8,7.0,7.2,0.8,10.488898563343492,10.488898563343492,0.0,-1.0,22,22,322.5
2021,22,Abu Dhabi Grand Prix,TSU,AlphaTauri,4.0,8.0,12.0,Finished,58.0,8.0,90.2445192307692,1,32,2,0,14.2,14.0,11.8,0.1,10.488898563343492,10.488898563343492,0.0,-2.0,22,22,142.0
2021,22,Abu Dhabi Grand Prix,GAS,AlphaTauri,5.0,12.0,10.0,Finished,58.0,12.0,89.98068627450981,1,9,2,0,9.6,8.0,9.6,0.4,10.488898563343492,4.0,0.0,2.0,22,22,142.0
2021,22,Abu Dhabi Grand Prix,BOT,Mercedes,6.0,6.0,8.0,Finished,58.0,6.0,90.14438461538464,1,5,11,0,9.4,8.666666666666666,5.4,0.8,10.488898563343492,2.0,0.0,2.0,22,22,604.5
2021,22,Abu Dhabi Grand Prix,NOR,McLaren,7.0,3.0,6.0,Finished,58.0,3.0,89.86854901960783,1,22,10,0,9.4,9.666666666666666,11.0,0.6,10.488898563343492,10.488898563343492,0.0,-3.5,22,22,274.0
2021,22,Abu Dhabi Grand Prix,ALO,Alpine,8.0,11.0,4.0,Finished,58.0,11.0,90.28271153846154,1,1,3,0,10.4,8.333333333333334,6.8,0.4,10.488898563343492,10.488898563343492,0.0,1.0,22,22,155.0
2021,22,Abu Dhabi Grand Prix,OCO,Alpine,9.0,9.0,2.0,Finished,58.0,9.0,90.48207692307692,1,23,3,0,9.8,5.666666666666667,6.6,0.4,10.488898563343492,8.0,0.0,-1.0,22,22,155.0
2021,22,Abu Dhabi Grand Prix,LEC,Ferrari,10.0,7.0,1.0,Finished,58.0,7.0,90.32251923076925,1,17,7,0,5.8,6.666666666666667,6.6,0.8,10.488898563343492,3.0,0.0,1.0,22,22,322.5
2021,22,Abu Dhabi Grand Prix,VET,Aston Martin,11.0,15.0,0.0,Finished,58.0,15.0,90.69688461538462,1,34,4,0,10.8,12.333333333333334,12.6,0.2,10.488898563343492,10.488898563343492,0.0,1.0,22,22,77.0
2021,22,Abu Dhabi Grand Prix,RIC,McLaren,12.0,10.0,0.0,+1 Lap,57.0,10.0,90.64423529411764,0,27,10,0,10.6,12.0,8.6,0.5,10.488898563343492,7.0,0.0,3.5,22,22,274.0
2021,22,Abu Dhabi Grand Prix,STR,Aston Martin,13.0,13.0,0.0,+1 Lap,57.0,13.0,91.00670588235296,0,31,4,0,12.6,12.333333333333334,10.8,0.6,10.488898563343492,11.0,0.0,-1.0,22,22,77.0
2021,22,Abu Dhabi Grand Prix,MSC,Haas F1 Team,14.0,19.0,0.0,+1 Lap,57.0,19.0,91.65723529411764,0,21,8,0,17.8,18.0,18.0,0.2,10.488898563343492,10.488898563343492,0.0,-0.5,22,22,0.0
2021,22,Abu Dhabi Grand Prix,PER,Red Bull Racing,15.0,4.0,0.0,Engine,55.0,4.0,88.57065306122448,0,24,14,0,6.2,8.333333333333334,5.2,0.8,10.488898563343492,1.0,0.0,1.5,22,22,578.5
2021,22,Abu Dhabi Grand Prix,LAT,Williams,16.0,16.0,0.0,Accident,50.0,16.0,91.5029375,0,15,15,0,15.8,15.666666666666666,16.6,0.3,10.488898563343492,10.488898563343492,0.0,-0.5,22,22,23.0
2021,22,Abu Dhabi Grand Prix,GIO,Alfa Romeo Racing,17.0,14.0,0.0,Gearbox,33.0,14.0,90.90321875,0,10,1,0,12.0,12.666666666666666,13.4,0.3,10.488898563343492,10.488898563343492,0.0,-2.0,22,22,13.0
2021,22,Abu Dhabi Grand Prix,RUS,Williams,18.0,17.0,0.0,Gearbox,26.0,17.0,92.18372,0,28,15,0,15.8,16.333333333333332,16.6,0.3,10.488898563343492,16.0,0.0,0.5,22,22,23.0
2021,22,Abu Dhabi Grand Prix,RAI,Alfa Romeo Racing,19.0,18.0,0.0,Brakes,25.0,18.0,91.73791304347824,0,26,1,0,12.4,13.666666666666666,14.0,0.2,10.488898563343492,17.0,0.0,2.0,22,20,13.0
2021,22,Abu Dhabi Grand Prix,MAZ,Haas F1 Team,,,0.0,Illness,0.0,20.0,90.32251923076925,0,20,8,0,17.6,17.666666666666668,17.2,0.1,10.488898563343492,14.0,0.0,0.5,22,22,0.0
2022,1,Bahrain Grand Prix,LEC,Ferrari,1.0,1.0,26.0,Finished,57.0,1.0,98.13554901960784,1,17,7,4,7.0,8.333333333333334,7.2,0.8,6.0,7.0,0.0,-1.0,1,23,44.0
2022,1,Bahrain Grand Prix,SAI,Ferrari,2.0,3.0,18.0,Finished,57.0,3.0,99.0221568627451,1,29,7,4,6.0,6.0,5.8,0.8,8.0,5.0,0.0,1.0,1,23,44.0
2022,1,Bahrain Grand Prix,HAM,Mercedes,3.0,5.0,15.0,Finished,57.0,5.0,98.5658775510204,1,12,11,4,1.4,1.3333333333333333,6.4,0.9,1.0,2.0,0.0,-2.0,1,23,27.0
2022,1,Bahrain Grand Prix,RUS,Mercedes,4.0,9.0,12.0,Finished,57.0,9.0,99.0951,1,28,11,4,16.6,18.0,3.0,0.2,14.0,2.3333333333333335,0.0,2.0,1,23,27.0
2022,1,Bahrain Grand Prix,MAG,Haas F1 Team,5.0,7.0,10.0,Finished,57.0,7.0,99.54116000000002,1,19,8,4,10.488898563343492,10.488898563343492,17.5,0.85,10.488898563343492,18.0,0.0,-2.5,1,1,10.0
2022,1,Bahrain Grand Prix,BOT,Alfa Romeo,6.0,6.0,8.0,Finished,57.0,6.0,100.31453846153846,1,5,0,4,9.4,9.666666666666666,10.488898563343492,0.8,3.0,10.488898563343492,0.0,-4.5,1,23,9.0
2022,1,Bahrain Grand Prix,OCO,Alpine,7.0,11.0,6.0,Finished,57.0,11.0,100.17368627450982,1,23,3,4,7.8,6.0,7.8,0.4,13.0,16.0,0.0,1.5,1,23,8.0
2022,1,Bahrain Grand Prix,TSU,AlphaTauri,8.0,16.0,4.0,Finished,57.0,16.0,100.7442641509434,1,32,2,4,13.2,10.333333333333334,8.4,0.1,9.0,13.0,0.0,3.0,1,23,4.0
2022,1,Bahrain Grand Prix,ALO,Alpine,9.0,8.0,2.0,Finished,57.0,8.0,100.82994230769228,1,1,3,4,8.4,8.0,8.2,0.4,19.0,13.0,0.0,-1.5,1,23,8.0
2022,1,Bahrain Grand Prix,ZHO,Alfa Romeo,10.0,15.0,1.0,Finished,57.0,15.0,100.47749999999998,1,35,0,4,10.488898563343492,10.488898563343492,6.0,0.85,10.488898563343492,6.0,0.0,4.5,1,1,9.0
2022,1,Bahrain Grand Prix,MSC,Haas F1 Team,11.0,12.0,0.0,Finished,57.0,12.0,101.35383018867924,1,21,8,4,17.4,16.666666666666668,14.25,0.1,16.0,13.666666666666666,0.0,2.5,1,23,10.0
2022,1,Bahrain Grand Prix,STR,Aston Martin,12.0,19.0,0.0,Finished,57.0,19.0,100.77532692307696,1,31,4,4,12.8,10.0,12.2,0.5,10.0,12.5,0.0,1.0,1,23,0.0
2022,1,Bahrain Grand Prix,ALB,Williams,13.0,14.0,0.0,Finished,57.0,14.0,101.5414716981132,1,0,15,4,10.488898563343492,10.488898563343492,16.8,0.85,10.488898563343492,16.0,0.0,-3.0,1,1,0.0
2022,1,Bahrain Grand Prix,RIC,McLaren,14.0,18.0,0.0,Finished,57.0,18.0,101.96655555555554,1,27,10,4,12.0,9.666666666666666,9.2,0.4,7.0,5.5,0.0,2.5,1,23,0.0
2022,1,Bahrain Grand Prix,NOR,McLaren,15.0,13.0,0.0,Finished,57.0,13.0,102.43310909090908,1,22,10,4,9.2,8.666666666666666,9.6,0.6,4.0,8.333333333333334,0.0,-2.5,1,23,0.0
2022,1,Bahrain Grand Prix,LAT,Williams,16.0,20.0,0.0,Finished,57.0,20.0,102.26212962962964,1,15,15,4,16.0,15.666666666666666,15.6,0.2,18.0,15.0,0.0,3.0,1,23,0.0
2022,1,Bahrain Grand Prix,HUL,Aston Martin,17.0,17.0,0.0,Finished,57.0,17.0,102.27744444444446,1,13,4,4,10.488898563343492,10.488898563343492,12.6,0.85,10.488898563343492,12.333333333333334,0.0,-1.0,1,1,0.0
2022,1,Bahrain Grand Prix,PER,Red Bull Racing,18.0,4.0,0.0,Fuel pressure,56.0,4.0,99.26574,0,24,14,4,8.6,12.0,7.8,0.7,5.0,3.5,0.0,1.0,1,23,0.0
2022,1,Bahrain Grand Prix,VER,Red Bull Racing,19.0,2.0,0.0,Fuel pressure,54.0,2.0,99.31735416666668,0,33,14,4,1.6,1.6666666666666667,10.6,0.9,2.0,8.333333333333334,0.0,-1.0,1,23,0.0
2022,1,Bahrain Grand Prix,GAS,AlphaTauri,20.0,10.0,0.0,Power Unit,44.0,10.0,99.81333333333332,0,9,2,4,6.6,7.333333333333333,7.4,0.4,17.0,11.333333333333334,0.0,-3.0,1,23,4.0
2022,2,Saudi Arabian Grand Prix,VER,Red Bull Racing,1.0,4.0,25.0,Finished,50.0,4.0,94.37847727272728,1,33,14,22,5.2,7.333333333333333,14.0,0.8,2.0,9.5,0.0,1.5,2,24,37.0
2022,2,Saudi Arabian Grand Prix,LEC,Ferrari,2.0,2.0,19.0,Finished,50.0,2.0,94.28590909090909,1,17,7,22,6.2,6.0,4.8,0.9,7.0,7.5,0.0,-0.5,2,24,78.0
2022,2,Saudi Arabian Grand Prix,SAI,Ferrari,3.0,3.0,15.0,Finished,50.0,3.0,94.24918604651162,1,29,7,22,5.2,4.333333333333333,3.6,0.9,8.0,5.666666666666667,0.0,0.5,2,24,78.0
2022,2,Saudi Arabian Grand Prix,PER,Red Bull Racing,4.0,1.0,12.0,Finished,50.0,1.0,93.887,1,24,14,22,11.6,16.666666666666668,10.8,0.7,17.0,6.666666666666667,0.0,-1.5,2,24,37.0
2022,2,Saudi Arabian Grand Prix,RUS,Mercedes,5.0,6.0,10.0,Finished,50.0,6.0,95.14013953488372,1,28,11,22,14.2,13.666666666666666,3.6,0.3,19.0,2.0,0.0,-5.0,2,24,38.0
2022,2,Saudi Arabian Grand Prix,OCO,Alpine,6.0,5.0,8.0,Finished,50.0,5.0,95.61345238095238,1,23,3,22,6.6,6.666666666666667,9.2,0.5,4.0,8.5,0.0,-1.0,2,24,16.0
2022,2,Saudi Arabian Grand Prix,NOR,McLaren,7.0,11.0,6.0,Finished,50.0,11.0,96.24983720930231,1,22,10,22,10.2,10.666666666666666,11.6,0.7,10.0,7.5,0.0,-0.5,2,24,6.0
2022,2,Saudi Arabian Grand Prix,GAS,AlphaTauri,8.0,9.0,4.0,Finished,50.0,9.0,96.39527906976744,1,9,2,22,9.8,10.333333333333334,10.2,0.4,6.0,10.0,0.0,-5.5,2,24,8.0
2022,2,Saudi Arabian Grand Prix,MAG,Haas F1 Team,9.0,10.0,2.0,Finished,50.0,10.0,95.87444186046513,1,19,8,22,5.0,5.0,12.5,1.0,10.488898563343492,19.0,0.0,-2.0,2,2,12.0
2022,2,Saudi Arabian Grand Prix,HAM,Mercedes,10.0,15.0,1.0,Finished,50.0,16.0,96.03485714285712,1,12,11,22,1.6,2.0,4.0,0.9,1.0,3.0,1.0,5.0,2,24,38.0
2022,2,Saudi Arabian Grand Prix,ZHO,Alfa Romeo,11.0,12.0,0.0,Finished,50.0,13.0,96.77172093023256,1,35,0,22,10.0,10.0,8.0,1.0,10.488898563343492,10.488898563343492,1.0,2.5,2,2,9.0
2022,2,Saudi Arabian Grand Prix,HUL,Aston Martin,12.0,17.0,0.0,Finished,50.0,18.0,96.78620930232556,1,13,4,22,17.0,17.0,13.8,1.0,10.488898563343492,13.5,1.0,1.5,2,2,0.0
2022,2,Saudi Arabian Grand Prix,STR,Aston Martin,13.0,13.0,0.0,+1 Lap,49.0,15.0,97.641,0,31,4,22,12.4,12.0,13.0,0.6,11.0,13.0,2.0,-1.5,2,24,0.0
2022,2,Saudi Arabian Grand Prix,ALB,Williams,14.0,16.0,0.0,Collision damage,47.0,17.0,97.695575,0,0,15,22,13.0,13.0,16.4,1.0,10.488898563343492,15.5,1.0,-1.0,2,2,0.0
2022,2,Saudi Arabian Grand Prix,BOT,Alfa Romeo,15.0,8.0,0.0,Cooling system,36.0,8.0,96.26626666666668,0,5,0,22,7.6,5.0,9.0,0.8,3.0,11.0,0.0,-2.5,2,24,9.0
2022,2,Saudi Arabian Grand Prix,ALO,Alpine,16.0,7.0,0.0,Water pump,35.0,7.0,96.05999999999996,0,1,3,22,8.4,10.0,7.8,0.5,13.0,7.666666666666667,0.0,1.0,2,24,16.0
2022,2,Saudi Arabian Grand Prix,RIC,McLaren,17.0,14.0,0.0,Gearbox,35.0,12.0,97.13286666666666,0,27,10,22,12.4,10.333333333333334,11.0,0.5,5.0,7.333333333333333,-2.0,0.5,2,24,6.0
2022,2,Saudi Arabian Grand Prix,LAT,Williams,18.0,18.0,0.0,Accident,14.0,19.0,98.87614285714288,0,15,15,22,15.8,14.666666666666666,15.4,0.3,12.0,15.0,1.0,1.0,2,24,0.0
2022,2,Saudi Arabian Grand Prix,TSU,AlphaTauri,19.0,19.0,0.0,Power Unit,0.0,20.0,96.15491860465113,0,32,2,22,10.8,8.666666666666666,9.0,0.2,14.0,9.333333333333334,1.0,5.5,2,24,8.0
2022,2,Saudi Arabian Grand Prix,MSC,Haas F1 Team,,,0.0,Withdrew,0.0,14.0,96.15491860465113,0,21,8,22,15.8,15.0,9.75,0.2,20.0,15.666666666666666,0.0,2.0,2,24,12.0
2022,3,Australian Grand Prix,LEC,Ferrari,1.0,1.0,26.0,Finished,58.0,1.0,83.5733,1,17,7,1,5.6,4.333333333333333,3.6,0.9,10.488898563343492,10.488898563343492,0.0,-4.0,3,25,104.0
2022,3,Australian Grand Prix,PER,Red Bull Racing,2.0,3.0,18.0,Finished,58.0,3.0,84.47632,1,24,14,1,11.6,12.333333333333334,11.4,0.7,10.488898563343492,10.488898563343492,0.0,0.5,3,25,55.0
2022,3,Australian Grand Prix,RUS,Mercedes,3.0,6.0,15.0,Finished,58.0,6.0,84.34056000000001,1,28,11,1,12.6,9.0,5.6,0.3,10.488898563343492,10.488898563343492,0.0,0.5,3,25,65.0
2022,3,Australian Grand Prix,HAM,Mercedes,4.0,5.0,12.0,Finished,58.0,5.0,84.23957142857142,1,12,11,1,3.4,5.0,5.0,1.0,10.488898563343492,3.0,0.0,-0.5,3,25,65.0
2022,3,Australian Grand Prix,NOR,McLaren,5.0,4.0,10.0,Finished,58.0,4.0,85.18477999999999,1,22,10,1,9.6,9.666666666666666,13.0,0.7,10.488898563343492,10.488898563343492,0.0,-1.5,3,25,24.0
2022,3,Australian Grand Prix,RIC,McLaren,6.0,7.0,8.0,Finished,58.0,7.0,85.26602000000001,1,27,10,1,12.0,14.333333333333334,11.6,0.4,10.488898563343492,5.0,0.0,1.5,3,25,24.0
2022,3,Australian Grand Prix,OCO,Alpine,7.0,8.0,6.0,Finished,58.0,8.0,85.18097959183672,1,23,3,1,6.2,7.333333333333333,9.4,0.5,10.488898563343492,10.488898563343492,0.0,-1.0,3,25,22.0
2022,3,Australian Grand Prix,BOT,Alfa Romeo,8.0,12.0,4.0,Finished,58.0,12.0,85.32508163265307,1,5,0,1,10.0,9.0,10.5,0.7,10.488898563343492,10.488898563343492,0.0,-1.0,3,25,13.0
2022,3,Australian Grand Prix,GAS,AlphaTauri,9.0,11.0,2.0,Finished,58.0,11.0,85.53171428571427,1,9,2,1,10.0,11.0,12.0,0.5,10.488898563343492,10.488898563343492,0.0,-1.0,3,25,10.0
2022,3,Australian Grand Prix,ALB,Williams,10.0,20.0,1.0,Finished,58.0,16.0,85.92532000000001,1,0,15,1,13.5,13.5,15.8,0.5,10.488898563343492,10.488898563343492,-4.0,-1.5,3,3,1.0
2022,3,Australian Grand Prix,ZHO,Alfa Romeo,11.0,14.0,0.0,Finished,58.0,14.0,85.82597959183671,1,35,0,1,10.5,10.5,10.0,1.0,10.488898563343492,8.0,0.0,1.0,3,3,13.0
2022,3,Australian Grand Prix,STR,Aston Martin,12.0,19.0,0.0,Finished,58.0,20.0,85.58873469387756,1,31,4,1,11.0,12.666666666666666,13.4,0.5,10.488898563343492,10.488898563343492,1.0,1.0,3,25,0.0
