Year,Round,RaceName,Driver,Team,SprintPosition,SprintGrid,SprintPoints,Status,Laps,Finished,ShootoutPosition,SprintAvgLapTime,MainQualiTime,SprintPaceDelta,Driver_encoded,Team_encoded,Circuit_encoded,Driver_Sprint_Avg_Last3,Team_Sprint_Avg_Last3,MainRace_Avg_Last5,Team_Championship_Points
2024,6,Miami Grand Prix,HAM,Mercedes,16.0,12.0,0.0,Finished,19.0,1,12.0,92.699375,88.107,-0.0059587486495212,12,11,17,3.6666666666666665,7.333333333333333,10.0,604.5
2024,6,Miami Grand Prix,ALO,Aston Martin,17.0,8.0,0.0,Finished,19.0,1,8.0,94.3004375,,0.0,1,4,17,14.666666666666666,15.333333333333334,11.2,266.0
2024,6,Miami Grand Prix,MAG,Haas F1 Team,18.0,14.0,0.0,Finished,19.0,1,14.0,92.8494375,,0.0,19,8,17,14.666666666666666,12.0,11.0,73.0
2024,6,Miami Grand Prix,STR,Aston Martin,19.0,7.0,0.0,Retired,1.0,0,7.0,92.75196875,,0.0,31,4,17,15.333333333333334,17.0,15.6,266.0
2024,6,Miami Grand Prix,NOR,McLaren,20.0,9.0,0.0,Retired,0.0,0,9.0,92.75196875,87.594,0.0,22,10,17,4.0,6.333333333333333,6.4,775.0
2024,11,Austrian Grand Prix,VER,Red Bull Racing,1.0,1.0,8.0,Finished,23.0,1,1.0,69.51313636363636,64.314,-0.006084871451321,33,14,2,1.0,2.3333333333333335,2.4,790.0
2024,11,Austrian Grand Prix,PIA,McLaren,2.0,3.0,7.0,Finished,23.0,1,3.0,69.64545454545454,65.048,-0.0155091894786646,25,10,2,7.666666666666667,11.0,10.0,775.0
2024,11,Austrian Grand Prix,NOR,McLaren,3.0,2.0,6.0,Finished,23.0,1,2.0,69.71477272727272,64.718,-0.0094491899371565,22,10,2,9.333333333333334,9.333333333333334,6.4,775.0
2024,11,Austrian Grand Prix,RUS,Mercedes,4.0,4.0,5.0,Finished,23.0,1,4.0,69.7705,64.84,-0.0105382142000097,28,11,2,8.0,12.0,3.6,604.5
2024,11,Austrian Grand Prix,SAI,Ferrari,5.0,5.0,4.0,Finished,23.0,1,5.0,69.86745454545454,64.851,-0.0093353924393769,29,7,2,6.0,4.0,9.8,595.0
2024,11,Austrian Grand Prix,HAM,Mercedes,6.0,6.0,3.0,Finished,23.0,1,6.0,69.8811818181818,64.903,-0.0099414474141382,12,11,2,8.333333333333334,10.666666666666666,10.0,604.5
2024,11,Austrian Grand Prix,LEC,Ferrari,7.0,10.0,2.0,Finished,23.0,1,10.0,69.967,65.044,-0.0108970455808372,17,7,2,3.6666666666666665,4.0,7.6,595.0
2024,11,Austrian Grand Prix,PER,Red Bull Racing,8.0,7.0,1.0,Finished,23.0,1,7.0,70.12527272727273,65.202,-0.0110888965900383,24,14,2,3.0,1.6666666666666667,14.8,790.0
2024,11,Austrian Grand Prix,MAG,Haas F1 Team,9.0,11.0,0.0,Finished,23.0,1,11.0,70.39845454545456,,0.0,19,8,2,14.666666666666666,14.666666666666666,11.0,73.0
2024,11,Austrian Grand Prix,STR,Aston Martin,10.0,12.0,0.0,Finished,23.0,1,12.0,70.64500000000001,,0.0,31,4,2,15.0,18.666666666666668,15.6,266.0
2024,11,Austrian Grand Prix,OCO,Alpine,11.0,8.0,0.0,Finished,23.0,1,8.0,70.69218181818184,65.883,-0.0135470735493814,23,3,2,14.0,13.0,10.8,170.0
2024,11,Austrian Grand Prix,GAS,Alpine,12.0,9.0,0.0,Finished,23.0,1,9.0,70.67563636363636,,0.0,9,3,2,12.333333333333334,11.666666666666666,13.6,170.0
2024,11,Austrian Grand Prix,TSU,RB,13.0,14.0,0.0,Finished,23.0,1,14.0,70.8478181818182,,0.0,32,12,2,10.0,9.333333333333334,12.8,40.0
2024,11,Austrian Grand Prix,RIC,RB,14.0,16.0,0.0,Finished,23.0,1,16.0,70.96054545454545,,0.0,27,12,2,8.0,8.333333333333334,13.2,40.0
2024,11,Austrian Grand Prix,ALO,Aston Martin,15.0,13.0,0.0,Finished,23.0,1,13.0,71.18109090909091,,0.0,1,4,2,16.0,15.333333333333334,11.2,266.0
2024,11,Austrian Grand Prix,SAR,Williams,16.0,15.0,0.0,Finished,23.0,1,15.0,71.18649999999998,,0.0,30,15,2,16.0,13.666666666666666,16.0,124.0
2024,11,Austrian Grand Prix,ALB,Williams,17.0,20.0,0.0,Finished,23.0,1,19.0,71.09709090909092,,0.0,0,15,2,15.0,13.0,13.2,124.0
2024,11,Austrian Grand Prix,BOT,Kick Sauber,18.0,18.0,0.0,Finished,23.0,1,18.0,71.26913636363635,,0.0,5,9,2,15.0,12.333333333333334,15.8,70.0
2024,11,Austrian Grand Prix,HUL,Haas F1 Team,19.0,17.0,0.0,Finished,23.0,1,17.0,70.94486363636362,65.385,-0.0023064028992831,13,8,2,14.666666666666666,11.333333333333334,13.4,73.0
2024,11,Austrian Grand Prix,ZHO,Kick Sauber,20.0,19.0,0.0,Finished,23.0,1,20.0,71.54822727272727,,0.0,35,9,2,12.333333333333334,14.333333333333334,12.8,70.0
2024,19,United States Grand Prix,VER,Red Bull Racing,1.0,1.0,8.0,Finished,19.0,1,1.0,98.1853888888889,,0.0,33,14,28,1.0,4.0,2.4,790.0
2024,19,United States Grand Prix,SAI,Ferrari,2.0,5.0,7.0,Finished,19.0,1,5.0,98.23577777777776,,0.0,29,7,28,5.0,5.666666666666667,9.8,595.0
2024,19,United States Grand Prix,NOR,McLaren,3.0,4.0,6.0,Finished,19.0,1,4.0,98.47894444444444,,0.0,22,10,28,9.666666666666666,8.333333333333334,6.4,775.0
2024,19,United States Grand Prix,LEC,Ferrari,4.0,3.0,5.0,Finished,19.0,1,3.0,98.42977777777776,,0.0,17,7,28,4.333333333333333,4.666666666666667,7.6,595.0
2024,19,United States Grand Prix,RUS,Mercedes,5.0,2.0,4.0,Finished,19.0,1,2.0,98.95655555555555,,0.0,28,11,28,8.0,8.666666666666666,3.6,604.5
2024,19,United States Grand Prix,HAM,Mercedes,6.0,7.0,3.0,Finished,19.0,1,7.0,99.01983333333334,,0.0,12,11,28,8.0,5.0,10.0,604.5
2024,19,United States Grand Prix,MAG,Haas F1 Team,7.0,8.0,2.0,Finished,19.0,1,8.0,99.3537777777778,,0.0,19,8,28,12.333333333333334,15.333333333333334,11.0,73.0
2024,19,United States Grand Prix,HUL,Haas F1 Team,8.0,6.0,1.0,Finished,19.0,1,6.0,99.36311111111112,,0.0,13,8,28,15.0,11.666666666666666,13.4,73.0
2024,19,United States Grand Prix,PER,Red Bull Racing,9.0,11.0,0.0,Finished,19.0,1,11.0,99.51894444444444,,0.0,24,14,28,4.666666666666667,3.3333333333333335,14.8,790.0
2024,19,United States Grand Prix,PIA,McLaren,10.0,16.0,0.0,Finished,19.0,1,16.0,99.53833333333334,,0.0,25,10,28,5.0,2.6666666666666665,10.0,775.0
2024,19,United States Grand Prix,TSU,RB,11.0,9.0,0.0,Finished,19.0,1,9.0,100.046,,0.0,32,12,28,12.333333333333334,11.666666666666666,12.8,40.0
2024,19,United States Grand Prix,COL,Williams,12.0,10.0,0.0,Finished,19.0,1,10.0,100.02261111111112,,0.0,6,15,28,10.480167014613778,15.333333333333334,15.6,124.0
2024,19,United States Grand Prix,STR,Aston Martin,13.0,13.0,0.0,Finished,19.0,1,13.0,100.09794444444444,,0.0,31,4,28,14.333333333333334,14.666666666666666,15.6,266.0
2024,19,United States Grand Prix,GAS,Alpine,14.0,12.0,0.0,Finished,19.0,1,12.0,100.11283333333331,,0.0,9,3,28,12.0,12.666666666666666,13.6,170.0
2024,19,United States Grand Prix,OCO,Alpine,15.0,17.0,0.0,Finished,19.0,1,17.0,100.04133333333334,,0.0,23,3,28,13.0,12.333333333333334,10.8,170.0
2024,19,United States Grand Prix,LAW,RB,16.0,15.0,0.0,Finished,19.0,1,15.0,100.15833333333336,,0.0,16,12,28,20.0,12.666666666666666,12.2,40.0
2024,19,United States Grand Prix,ALB,Williams,17.0,20.0,0.0,Finished,19.0,1,20.0,100.0345,,0.0,0,15,28,15.666666666666666,15.0,13.2,124.0
2024,19,United States Grand Prix,ALO,Aston Martin,18.0,14.0,0.0,Finished,19.0,1,14.0,100.28722222222224,,0.0,1,4,28,17.333333333333332,12.666666666666666,11.2,266.0
2024,19,United States Grand Prix,ZHO,Kick Sauber,19.0,19.0,0.0,Finished,19.0,1,19.0,100.536,,0.0,35,9,28,13.333333333333334,17.333333333333332,12.8,70.0
2024,19,United States Grand Prix,BOT,Kick Sauber,20.0,18.0,0.0,Finished,19.0,1,18.0,100.66388888888888,,0.0,5,9,28,14.666666666666666,19.0,15.8,70.0
2024,21,São Paulo Grand Prix,NOR,McLaren,1.0,2.0,8.0,Finished,24.0,1,2.0,72.98563636363636,83.405,0.006922587909901301,22,10,26,8.666666666666666,5.333333333333333,6.4,775.0
2024,21,São Paulo Grand Prix,PIA,McLaren,2.0,1.0,7.0,Finished,24.0,1,1.0,72.55438095238094,84.686,-0.014114256667929537,25,10,26,6.0,4.666666666666667,10.0,775.0
2024,21,São Paulo Grand Prix,LEC,Ferrari,3.0,3.0,6.0,Finished,24.0,1,3.0,73.21904545454545,84.525,-0.0031550514759984827,17,7,26,4.333333333333333,4.333333333333333,7.6,595.0
2024,21,São Paulo Grand Prix,VER,Red Bull Racing,4.0,4.0,5.0,Finished,24.0,1,4.0,73.00609090909091,,0.0,33,14,26,1.0,6.0,2.4,790.0
2024,21,São Paulo Grand Prix,SAI,Ferrari,5.0,5.0,4.0,Finished,24.0,1,5.0,72.687,,0.0,29,7,26,4.0,3.0,9.8,595.0
2024,21,São Paulo Grand Prix,RUS,Mercedes,6.0,6.0,3.0,Finished,24.0,1,6.0,73.3960909090909,83.578,0.010465740664690637,28,11,26,7.0,5.666666666666667,3.6,604.5
2024,21,São Paulo Grand Prix,GAS,Alpine,7.0,7.0,2.0,Finished,24.0,1,7.0,73.06961904761904,,0.0,9,3,26,11.666666666666666,13.666666666666666,13.6,170.0
2024,21,São Paulo Grand Prix,PER,Red Bull Racing,8.0,13.0,1.0,Finished,24.0,1,13.0,72.89471428571427,,0.0,24,14,26,6.666666666666667,4.666666666666667,14.8,790.0
2024,21,São Paulo Grand Prix,LAW,RB,9.0,8.0,0.0,Finished,24.0,1,8.0,73.14161904761906,84.484,-0.003724391985777342,16,12,26,18.0,13.666666666666666,12.2,40.0
2024,21,São Paulo Grand Prix,ALB,Williams,10.0,9.0,0.0,Finished,24.0,1,9.0,73.2675238095238,84.657,-0.004057144800316936,0,15,26,15.666666666666666,15.333333333333334,13.2,124.0
2024,21,São Paulo Grand Prix,HAM,Mercedes,11.0,11.0,0.0,Finished,24.0,1,11.0,73.434,,0.0,12,11,26,9.333333333333334,5.666666666666667,10.0,604.5
2024,21,São Paulo Grand Prix,COL,Williams,12.0,14.0,0.0,Finished,24.0,1,14.0,73.61757142857144,,0.0,6,15,26,12.0,13.0,15.6,124.0
2024,21,São Paulo Grand Prix,OCO,Alpine,13.0,16.0,0.0,Finished,24.0,1,17.0,73.59547619047619,84.475,0.002564209687361152,23,3,26,13.666666666666666,12.0,10.8,170.0
2024,21,São Paulo Grand Prix,BEA,Haas F1 Team,14.0,10.0,0.0,Finished,24.0,1,10.0,73.72957142857142,,0.0,3,8,26,10.480167014613778,11.333333333333334,10.8,73.0
2024,21,São Paulo Grand Prix,TSU,RB,15.0,17.0,0.0,Finished,24.0,1,18.0,73.85314285714287,84.111,0.010382443437340627,32,12,26,10.666666666666666,12.0,12.8,40.0
2024,21,São Paulo Grand Prix,BOT,Kick Sauber,16.0,15.0,0.0,Finished,24.0,1,15.0,74.02561904761906,,0.0,5,9,26,17.333333333333332,19.666666666666668,15.8,70.0
2024,21,São Paulo Grand Prix,ZHO,Kick Sauber,17.0,20.0,0.0,Finished,24.0,1,20.0,74.23938095238094,,0.0,35,9,26,16.666666666666668,18.333333333333332,12.8,70.0
2024,21,São Paulo Grand Prix,ALO,Aston Martin,18.0,18.0,0.0,Finished,24.0,1,16.0,74.59095238095237,88.998,-0.03741298817672445,1,4,26,16.666666666666668,15.333333333333334,11.2,266.0
2024,21,São Paulo Grand Prix,STR,Aston Martin,19.0,19.0,0.0,Finished,24.0,1,19.0,74.54004761904763,,0.0,31,4,26,14.0,16.333333333333332,15.6,266.0
2024,21,São Paulo Grand Prix,HUL,Haas F1 Team,20.0,12.0,0.0,Retired,19.0,0,12.0,73.5643888888889,,0.0,13,8,26,11.333333333333334,9.666666666666666,13.4,73.0
2024,23,Qatar Grand Prix,PIA,McLaren,1.0,3.0,8.0,Finished,19.0,1,3.0,85.23505555555555,80.829,-0.0065790027202040635,25,10,20,4.666666666666667,4.333333333333333,10.0,775.0
2024,23,Qatar Grand Prix,NOR,McLaren,2.0,1.0,7.0,Finished,19.0,1,1.0,85.30338888888889,80.772,-0.005079288615939204,22,10,20,2.3333333333333335,1.3333333333333333,6.4,775.0
2024,23,Qatar Grand Prix,RUS,Mercedes,3.0,2.0,6.0,Finished,19.0,1,2.0,85.23011111111113,80.575,-0.0034981005276553123,28,11,20,5.0,7.666666666666667,3.6,604.5
2024,23,Qatar Grand Prix,SAI,Ferrari,4.0,4.0,5.0,Finished,19.0,1,4.0,85.22405555555555,81.041,-0.009326544307057483,29,7,20,4.0,4.0,9.8,595.0
2024,23,Qatar Grand Prix,LEC,Ferrari,5.0,5.0,4.0,Finished,19.0,1,5.0,85.35,80.852,-0.005525215461003263,17,7,20,4.666666666666667,4.0,7.6,595.0
2024,23,Qatar Grand Prix,HAM,Mercedes,6.0,7.0,3.0,Finished,19.0,1,7.0,85.433,81.011,-0.006523701901866907,12,11,20,7.666666666666667,6.666666666666667,10.0,604.5
2024,23,Qatar Grand Prix,HUL,Haas F1 Team,7.0,9.0,2.0,Finished,19.0,1,9.0,85.50172222222223,,0.0,13,8,20,15.666666666666666,14.0,13.4,73.0
2024,23,Qatar Grand Prix,VER,Red Bull Racing,8.0,6.0,1.0,Finished,19.0,1,6.0,85.54122222222222,80.52,0.0008028871977787677,33,14,20,2.0,7.0,2.4,790.0
2024,23,Qatar Grand Prix,GAS,Alpine,9.0,8.0,0.0,Finished,19.0,1,8.0,85.80583333333334,,0.0,9,3,20,11.0,11.666666666666666,13.6,170.0
2024,23,Qatar Grand Prix,MAG,Haas F1 Team,10.0,15.0,0.0,Finished,19.0,1,15.0,85.77238888888888,81.5,-0.008615288534855381,19,8,20,11.333333333333334,13.666666666666666,11.0,73.0
2024,23,Qatar Grand Prix,ALO,Aston Martin,11.0,11.0,0.0,Finished,19.0,1,11.0,86.01227777777777,81.251,-0.002746253994578396,1,4,20,17.0,18.333333333333332,11.2,266.0
2024,23,Qatar Grand Prix,BOT,Kick Sauber,12.0,13.0,0.0,Finished,19.0,1,13.0,86.18333333333334,,0.0,5,9,20,18.0,17.666666666666668,15.8,70.0
2024,23,Qatar Grand Prix,STR,Aston Martin,13.0,14.0,0.0,Finished,19.0,1,14.0,86.22627777777778,,0.0,31,4,20,14.0,16.0,15.6,266.0
2024,23,Qatar Grand Prix,OCO,Alpine,14.0,17.0,0.0,Finished,19.0,1,18.0,86.535,,0.0,23,3,20,13.0,9.666666666666666,10.8,170.0
2024,23,Qatar Grand Prix,ALB,Williams,15.0,12.0,0.0,Finished,19.0,1,12.0,86.66366666666666,,0.0,0,15,20,14.666666666666666,13.0,13.2,124.0
2024,23,Qatar Grand Prix,LAW,RB,16.0,10.0,0.0,Finished,19.0,1,10.0,86.67283333333334,,0.0,16,12,20,15.0,13.333333333333334,12.2,40.0
2024,23,Qatar Grand Prix,TSU,RB,17.0,16.0,0.0,Finished,19.0,1,17.0,86.66333333333333,,0.0,32,12,20,13.0,13.333333333333334,12.8,40.0
2024,23,Qatar Grand Prix,COL,Williams,18.0,20.0,0.0,Finished,19.0,1,20.0,86.41161111111111,,0.0,6,15,20,12.0,12.333333333333334,15.6,124.0
2024,23,Qatar Grand Prix,ZHO,Kick Sauber,19.0,18.0,0.0,Finished,19.0,1,19.0,87.45935294117646,,0.0,35,9,20,18.666666666666668,15.0,12.8,70.0
2024,23,Qatar Grand Prix,PER,Red Bull Racing,20.0,19.0,0.0,Finished,19.0,1,16.0,86.67247058823531,81.425,0.0027885668754072945,24,14,20,8.333333333333334,6.666666666666667,14.8,790.0
2025,2,Chinese Grand Prix,HAM,Ferrari,1.0,1.0,8.0,Finished,19.0,1,1.0,96.85177777777778,90.927,-0.016027964087288238,12,7,8,7.666666666666667,4.666666666666667,10.0,595.0
2025,2,Chinese Grand Prix,PIA,McLaren,2.0,3.0,7.0,Finished,19.0,1,3.0,97.11838888888889,90.641,-0.010176977697706757,25,10,8,4.333333333333333,1.6666666666666667,10.0,775.0
2025,2,Chinese Grand Prix,VER,Red Bull Racing,3.0,2.0,6.0,Finished,19.0,1,2.0,97.3536111111111,90.817,-0.009723095403750825,33,14,8,4.333333333333333,12.0,2.4,790.0
2025,2,Chinese Grand Prix,RUS,Mercedes,4.0,5.0,5.0,Finished,19.0,1,5.0,97.31172222222224,90.723,-0.009115182641913022,28,11,8,4.666666666666667,6.666666666666667,3.6,604.5
2025,2,Chinese Grand Prix,LEC,Ferrari,5.0,4.0,4.0,Finished,19.0,1,4.0,97.32566666666666,91.021,-0.012249248698190551,17,7,8,4.0,3.3333333333333335,7.6,595.0
2025,2,Chinese Grand Prix,TSU,Racing Bulls,6.0,8.0,3.0,Finished,19.0,1,8.0,97.83922222222222,91.638,-0.013816644068565753,32,13,8,14.333333333333334,10.480167014613778,12.8,88.0
2025,2,Chinese Grand Prix,ANT,Mercedes,7.0,7.0,2.0,Finished,19.0,1,7.0,97.86155555555555,91.103,-0.0077090651163340684,2,11,8,10.480167014613778,4.333333333333333,5.4,604.5
2025,2,Chinese Grand Prix,NOR,McLaren,8.0,6.0,1.0,Finished,19.0,1,6.0,97.81666666666668,90.793,-0.004757310303577844,22,10,8,2.0,1.6666666666666667,6.4,775.0
2025,2,Chinese Grand Prix,STR,Aston Martin,9.0,10.0,0.0,Finished,19.0,1,10.0,97.93211111111111,,0.0,31,4,8,15.0,14.333333333333334,15.6,266.0
2025,2,Chinese Grand Prix,ALO,Aston Martin,10.0,11.0,0.0,Finished,19.0,1,11.0,98.60522222222221,,0.0,1,4,8,15.666666666666666,11.0,11.2,266.0
2025,2,Chinese Grand Prix,ALB,Williams,11.0,9.0,0.0,Finished,19.0,1,9.0,98.64994444444444,91.706,-0.00633184898273953,0,15,8,14.0,15.0,13.2,124.0
2025,2,Chinese Grand Prix,GAS,Alpine,12.0,17.0,0.0,Finished,19.0,1,17.0,98.58733333333333,,0.0,9,3,8,10.0,12.0,13.6,170.0
2025,2,Chinese Grand Prix,HAD,Racing Bulls,13.0,15.0,0.0,Finished,19.0,1,15.0,98.68900000000001,91.079,0.0009568092382095106,11,13,8,10.480167014613778,6.0,13.8,88.0
2025,2,Chinese Grand Prix,LAW,Red Bull Racing,14.0,19.0,0.0,Finished,19.0,1,20.0,98.74616666666667,,0.0,16,14,8,13.666666666666666,10.333333333333334,12.2,790.0
2025,2,Chinese Grand Prix,BEA,Haas F1 Team,15.0,12.0,0.0,Finished,19.0,1,12.0,98.9738888888889,,0.0,3,8,8,14.0,12.333333333333334,10.8,73.0
2025,2,Chinese Grand Prix,OCO,Haas F1 Team,16.0,18.0,0.0,Finished,19.0,1,18.0,98.87872222222222,,0.0,23,8,8,14.0,10.666666666666666,10.8,73.0
2025,2,Chinese Grand Prix,SAI,Williams,17.0,13.0,0.0,Finished,19.0,1,13.0,98.37488235294119,,0.0,29,15,8,3.6666666666666665,14.666666666666666,9.8,124.0
2025,2,Chinese Grand Prix,BOR,Kick Sauber,18.0,14.0,0.0,Finished,19.0,1,14.0,99.35927777777778,,0.0,4,9,8,10.480167014613778,16.0,14.0,70.0
2025,2,Chinese Grand Prix,HUL,Kick Sauber,19.0,20.0,0.0,Finished,19.0,1,19.0,99.32511111111111,,0.0,13,9,8,11.666666666666666,16.333333333333332,13.4,70.0
2025,2,Chinese Grand Prix,DOO,Alpine,20.0,16.0,0.0,Finished,19.0,1,16.0,99.63072222222222,,0.0,8,3,8,10.480167014613778,11.666666666666666,15.8,170.0
2025,6,Miami Grand Prix,NOR,McLaren,1.0,3.0,8.0,Finished,18.0,1,3.0,101.49563636363636,86.269,-0.023271206709524095,22,10,17,3.6666666666666665,4.0,6.4,775.0
2025,6,Miami Grand Prix,PIA,McLaren,2.0,2.0,7.0,Finished,18.0,1,2.0,101.7182,86.375,-0.02236043107849528,25,10,17,1.6666666666666667,3.6666666666666665,10.0,775.0
2025,6,Miami Grand Prix,HAM,Ferrari,3.0,7.0,6.0,Finished,18.0,1,7.0,103.35418181818181,,0.0,12,7,17,6.0,3.6666666666666665,10.0,595.0
2025,6,Miami Grand Prix,RUS,Mercedes,4.0,5.0,5.0,Finished,18.0,1,5.0,102.73020000000001,86.385,-0.012761213551546802,28,11,17,4.333333333333333,5.666666666666667,3.6,604.5
2025,6,Miami Grand Prix,STR,Aston Martin,5.0,16.0,4.0,Finished,18.0,1,16.0,104.57481818181819,,0.0,31,4,17,13.666666666666666,10.666666666666666,15.6,266.0
2025,6,Miami Grand Prix,TSU,Red Bull Racing,6.0,20.0,3.0,Finished,18.0,1,18.0,106.24400000000001,86.943,0.014517486526888002,32,14,17,12.666666666666666,12.333333333333334,12.8,790.0
2025,6,Miami Grand Prix,ANT,Mercedes,7.0,1.0,2.0,Finished,18.0,1,1.0,102.44733333333335,86.271,-0.014158367580997089,2,11,17,7.0,5.0,5.4,604.5
2025,6,Miami Grand Prix,GAS,Alpine,8.0,13.0,1.0,Finished,18.0,1,13.0,106.514,,0.0,9,3,17,9.333333333333334,15.333333333333334,13.6,170.0
2025,6,Miami Grand Prix,HUL,Kick Sauber,9.0,11.0,0.0,Finished,18.0,1,11.0,106.58518181818182,,0.0,13,9,17,15.333333333333334,18.666666666666668,13.4,70.0
2025,6,Miami Grand Prix,HAD,Racing Bulls,10.0,9.0,0.0,Finished,18.0,1,9.0,104.106,,0.0,11,13,17,13.0,9.5,13.8,88.0
2025,6,Miami Grand Prix,ALB,Williams,11.0,8.0,0.0,Finished,18.0,1,8.0,104.17036363636363,86.682,-0.002370572522173431,0,15,17,12.0,15.333333333333334,13.2,124.0
2025,6,Miami Grand Prix,OCO,Haas F1 Team,12.0,12.0,0.0,Finished,18.0,1,12.0,104.4163,86.824,-0.0016517223348597732,23,8,17,14.333333333333334,13.666666666666666,10.8,73.0
2025,6,Miami Grand Prix,LAW,Racing Bulls,13.0,14.0,0.0,Finished,18.0,1,14.0,105.63854545454545,,0.0,16,13,17,13.0,9.666666666666666,12.2,88.0
2025,6,Miami Grand Prix,BEA,Haas F1 Team,14.0,19.0,0.0,Finished,18.0,1,20.0,106.15383333333334,,0.0,3,8,17,14.5,14.333333333333334,10.8,73.0
2025,6,Miami Grand Prix,BOR,Kick Sauber,15.0,18.0,0.0,Finished,18.0,1,19.0,107.10527272727272,,0.0,4,9,17,18.0,15.333333333333334,14.0,70.0
2025,6,Miami Grand Prix,DOO,Alpine,16.0,17.0,0.0,Finished,18.0,1,17.0,105.6839,,0.0,8,3,17,20.0,13.333333333333334,15.8,170.0
2025,6,Miami Grand Prix,VER,Red Bull Racing,17.0,4.0,0.0,Finished,18.0,1,4.0,101.941,86.204,-0.018244222590051984,33,14,17,5.0,7.666666666666667,2.4,790.0
2025,6,Miami Grand Prix,ALO,Aston Martin,18.0,10.0,0.0,Retired,13.0,0,10.0,103.2956,,0.0,1,4,17,13.0,8.0,11.2,266.0
2025,6,Miami Grand Prix,SAI,Williams,19.0,15.0,0.0,Retired,12.0,0,15.0,103.914625,86.569,-0.0035188704716528907,29,15,17,8.666666666666666,13.0,9.8,124.0
2025,6,Miami Grand Prix,LEC,Ferrari,20.0,6.0,0.0,Retired,0.0,0,6.0,104.17036363636363,86.754,0.0,17,7,17,4.333333333333333,3.0,7.6,595.0
2025,13,Belgian Grand Prix,VER,Red Bull Racing,1.0,2.0,8.0,Finished,15.0,1,2.0,106.41621428571428,100.903,-0.008246554313929177,33,14,5,9.333333333333334,12.333333333333334,2.4,790.0
2025,13,Belgian Grand Prix,PIA,McLaren,2.0,1.0,7.0,Finished,15.0,1,1.0,106.4252857142857,100.647,-0.0056334061704055305,25,10,5,1.6666666666666667,3.6666666666666665,10.0,775.0
2025,13,Belgian Grand Prix,NOR,McLaren,3.0,3.0,6.0,Finished,15.0,1,3.0,106.37785714285714,100.562,-0.005234310324080282,22,10,5,3.6666666666666665,1.6666666666666667,6.4,775.0
2025,13,Belgian Grand Prix,LEC,Ferrari,4.0,4.0,5.0,Finished,15.0,1,4.0,107.03707142857142,100.9,-0.0024496717259325784,17,7,5,10.0,9.333333333333334,7.6,595.0
2025,13,Belgian Grand Prix,OCO,Haas F1 Team,5.0,5.0,4.0,Finished,15.0,1,5.0,107.1935,,0.0,23,8,5,14.0,14.0,10.8,73.0
2025,13,Belgian Grand Prix,SAI,Williams,6.0,6.0,3.0,Finished,15.0,1,6.0,107.22628571428572,,0.0,29,15,5,13.333333333333334,15.666666666666666,9.8,124.0
2025,13,Belgian Grand Prix,BEA,Haas F1 Team,7.0,7.0,2.0,Finished,15.0,1,7.0,107.43735714285712,,0.0,3,8,5,14.333333333333334,10.333333333333334,10.8,73.0
2025,13,Belgian Grand Prix,HAD,Racing Bulls,8.0,9.0,1.0,Finished,15.0,1,9.0,107.4265,101.31,-0.002882366455438823,11,13,5,11.5,12.0,13.8,88.0
2025,13,Belgian Grand Prix,BOR,Kick Sauber,9.0,10.0,0.0,Finished,15.0,1,10.0,107.60064285714284,102.387,-0.011903809980068791,4,9,5,16.5,14.333333333333334,14.0,70.0
2025,13,Belgian Grand Prix,LAW,Racing Bulls,10.0,11.0,0.0,Finished,15.0,1,11.0,107.61335714285714,101.328,-0.0013244308015339934,16,13,5,14.333333333333334,10.333333333333334,12.2,88.0
2025,13,Belgian Grand Prix,TSU,Red Bull Racing,11.0,12.0,0.0,Finished,15.0,1,12.0,107.69114285714285,101.284,-0.00016721450299383989,32,14,5,9.666666666666666,8.0,12.8,790.0
2025,13,Belgian Grand Prix,RUS,Mercedes,12.0,13.0,0.0,Finished,15.0,1,13.0,107.75514285714289,101.26,0.0006643750440162854,28,11,5,3.6666666666666665,6.0,3.6,604.5
2025,13,Belgian Grand Prix,STR,Aston Martin,13.0,15.0,0.0,Finished,15.0,1,15.0,107.769,,0.0,31,4,5,9.0,11.0,15.6,266.0
2025,13,Belgian Grand Prix,ALO,Aston Martin,14.0,14.0,0.0,Finished,15.0,1,14.0,107.91614285714286,,0.0,1,4,5,13.0,12.0,11.2,266.0
2025,13,Belgian Grand Prix,HAM,Ferrari,15.0,18.0,0.0,Finished,15.0,1,18.0,107.89957142857142,,0.0,12,7,5,3.3333333333333335,9.0,10.0,595.0
2025,13,Belgian Grand Prix,ALB,Williams,16.0,16.0,0.0,Finished,15.0,1,16.0,108.02514285714287,101.201,0.0037552791135678776,0,15,5,12.333333333333334,12.0,13.2,124.0
2025,13,Belgian Grand Prix,ANT,Mercedes,17.0,19.0,0.0,Finished,15.0,1,20.0,108.00335714285714,,0.0,2,11,5,7.0,7.666666666666667,5.4,604.5
2025,13,Belgian Grand Prix,HUL,Kick Sauber,18.0,17.0,0.0,Finished,15.0,1,17.0,108.12321428571431,,0.0,13,9,5,11.666666666666666,11.0,13.4,70.0
2025,13,Belgian Grand Prix,COL,Alpine,19.0,20.0,0.0,Finished,15.0,1,19.0,108.40842857142856,,0.0,6,3,5,14.0,14.666666666666666,15.6,170.0
2025,13,Belgian Grand Prix,GAS,Alpine,20.0,8.0,0.0,Retired,12.0,0,8.0,108.69727272727273,,0.0,9,3,5,9.666666666666666,14.333333333333334,13.6,170.0
